.,,,,,,,,,,,,,,bedlam,chaos
,,,,,,,,,,,,,,egotistical,overlyproud
,,,,,,,,,,,,,,elitist,overlyproud
,,,,,,,,,,,,,,haughty,overlyproud
,,,,,,,,,,,,,,hubris,overlyproud
,,,,,,,,,,,,,,pompous,overlyproud
,,,,,,,,,,,,,,supercilious,overlyproud
,,,,,,,,,,,,,,swagger,overlyproud
,,,,,,,,,,,,,,vainglorious,overlyproud
,,,,,,,,,,,,,,unassuming,humble
,,,,,,,,,,,,,,audacious,lackofrespect
,,,,,,,,,,,,,,brazen,lackofrespect
,,,,,,,,,,,,,,cheeky,lackofrespect
,,,,,,,,,,,,,,effrontery,lackofrespect
,,,,,,,,,,,,,,gall,lackofrespect
,,,,,,,,,,,,,,impertinent,lackofrespect
,,,,,,,,,,,,,,impudent,lackofrespect
,,,,,,,,,,,,,,insolent,lackofrespect
,,,,,,,,,,,,,,nerve,lackofrespect
,,,,,,,,,,,,,,presumptuous,lackofrespect
,,,,,,,,,,,,,,temerity,lackofrespect
,,,,,,,,,,,,,,flamboyance,showoff-
,,,,,,,,,,,,,,flaunt,showoff-
,,,,,,,,,,,,,,grandiloquent,showoff-
,,,,,,,,,,,,,,grandiose,showoff-
,,,,,,,,,,,,,,ostentatious,showoff-
,,,,,,,,,,,,,,pretentious,showoff-
,,,,,,,,,,,,,,panache,showoff+
,,,,,,,,,,,,,,brandish,towaveemotionally
,,,,,,,,,,,,,,garrulous,talkative
,,,,,,,,,,,,,,long-winded,talkative
,,,,,,,,,,,,,,loquacious,talkative
,,,,,,,,,,,,,,prolix,talkative
,,,,,,,,,,,,,,verbiage,talkative
,,,,,,,,,,,,,,verbose,talkative
,,,,,,,,,,,,,,voluble,talkative
,,,,,,,,,,,,,,abbreviated,speakless
,,,,,,,,,,,,,,abridge,speakless
,,,,,,,,,,,,,,brevity,speakless
,,,,,,,,,,,,,,condense,speakless
,,,,,,,,,,,,,,laconic,speakless
,,,,,,,,,,,,,,monosyllabic,speakless
,,,,,,,,,,,,,,pithy,speakless
,,,,,,,,,,,,,,reticent,speakless
,,,,,,,,,,,,,,succinct,speakless
,,,,,,,,,,,,,,taciturn,speakless
,,,,,,,,,,,,,,cant,pretenseofmorality-
,,,,,,,,,,,,,,hypocritical,pretenseofmorality-
,,,,,,,,,,,,,,prig,pretenseofmorality-
,,,,,,,,,,,,,,prude,pretenseofmorality-
,,,,,,,,,,,,,,sanctimonious,pretenseofmorality-
,,,,,,,,,,,,,,altruist,generoussupporter
,,,,,,,,,,,,,,benefactor,generoussupporter
,,,,,,,,,,,,,,beneficent,generoussupporter
,,,,,,,,,,,,,,benevolent,generoussupporter
,,,,,,,,,,,,,,humane,generoussupporter
,,,,,,,,,,,,,,magnanimous,generoussupporter
,,,,,,,,,,,,,,patron,generoussupporter
,,,,,,,,,,,,,,philanthropist,generoussupporter
,,,,,,,,,,,,,,delegate,responsibility
,,,,,,,,,,,,,,devolve,responsibility
,,,,,,,,,,,,,,brush aside,disregard
,,,,,,,,,,,,,,discount,disregard
